"[34.0412165, -80.9428911]",,1201209
"[42.86447709999999, -85.6588999]",,1201338
"[33.7844997, -118.1971031]",,1204075
"[35.0823184, -94.2632668]",,1214949
"[44.9168621, -68.8457461]",,1215898
"[42.2613645, -94.06856719999999]",,1216295
"[40.6958108, -73.8272029]",,1217076
"[40.1416732, -93.87244749999999]",,1220938
"[47.49930519999999, -122.3658208]",,1221515
"[43.2306445, -77.64788519999999]",,1221612
"[44.53651190000001, -122.9070339]",,1222529
"[45.8527435, -87.02180489999999]",,1223181
"[31.6035129, -94.6554874]",,1228981
"[43.5354332, -70.7145912]",,1232020
"[47.4873895, -117.5757622]",,1241171
"[39.0429506, -122.9158293]",,1243457
"[33.4859402, -86.91193659999999]",,1244365
"[34.0050173, -118.4338345]",,1245963
"[40.7091121, -112.1016088]",,1249602
"[34.5387799, -78.78752089999999]",,1250630
"[36.722263, -86.57721769999999]",,1252643
"[36.8745146, -94.8774554]",,1255407
"[45.0275126, -84.6747523]",,1256398
"[39.8781725, -75.2362381]",,1257450
"[41.4301349, -81.7512107]",,1257750
"[42.1103041, -88.03424000000001]",,1258819
"[33.6134652, -84.38574419999999]",,1261511
"[40.6503158, -89.6520455]",,1261586
"[35.2334472, -82.7342919]",,1263987
"[41.75798959999999, -88.29476749999999]",,1264849
"[42.1867052, -86.26057759999999]",,1265460
"[42.5479071, -92.2827384]",,1267323
"[38.1040864, -122.2566367]",,1269030
"[26.6872579, -80.0367259]",,1271640
"[39.9181686, -75.07128399999999]",,1282884
"[25.7862401, -80.2349196]",,1283601
"[33.5337464, -82.1306747]",,1283644
"[34.1083449, -117.2897652]",,1190126
"[39.1586085, -84.3094955]",,1191008
"[47.3165043, -122.3223975]",,1193263
"[34.0791053, -118.0127534]",,1196339
"[47.3223221, -122.3126222]",,1198050
"[39.3111112, -94.9224637]",,1198086
"[36.0205207, -120.9051826]",,1199681
"[35.3848841, -77.9927651]",,1202481
"[36.3274502, -119.6456844]",,1205249
"[47.26121029999999, -122.4971478]",,1206028
"[37.8043637, -122.2711137]",,1206806
"[35.1735404, -80.6570304]",,1207455
"[38.7481015, -90.65122090000001]",,1209169
"[40.3369272, -104.9121967]",,1209512
"[47.7423218, -121.9856781]",,1209780
"[36.0597177, -86.6715948]",,1210639
"[42.516131, -83.2625577]",,1210890
"[41.0334156, -72.45540199999999]",,1211481
"[36.2946008, -76.2510461]",,1213184
"[32.8572718, -116.9222488]",,1220640
"[30.34132, -95.0854885]",,1230681
"[43.0516505, -91.1412404]",,1236673
"[39.60677889999999, -75.83327179999999]",,1236873
"[38.6418278, -77.3439283]",,1237576
"[38.84622359999999, -77.30637329999999]",,1238417
"[37.4664427, -77.46283249999999]",,1240819
"[39.6528654, -78.7625185]",,1250802
"[39.9511595, -90.2123426]",,1251084
"[35.44522970000001, -106.8532381]",,1251274
"[31.6035129, -94.6554874]",,1251343
"[32.495281, -85.01295089999999]",,1251780
"[41.2737475, -75.8359645]",,1252301
"[33.6308343, -78.9684177]",,1253371
"[35.9606384, -83.9207392]",,1256625
"[32.2732024, -89.9859158]",,1257848
"[36.5375002, -81.87706709999999]",,1257849
"[31.6395026, -106.2757514]",,1258884
"[34.297855, -99.74037179999999]",,1262242
"[31.1051779, -87.0721918]",,1262427
"[32.7169988, -116.8761347]",,1263274
"[37.294172, -93.29861059999999]",,1264834
"[34.1861922, -103.3343978]",,1266913
"[34.9026635, -79.0116971]",,1267469
"[27.7480089, -82.66454689999999]",,1270814
"[39.7542465, -104.7871004]",,1272949
"[45.4554809, -112.1969372]",,1273862
"[41.2020171, -77.2644152]",,1274071
"[44.4891239, -108.0562132]",,1279805
"[44.4891239, -108.0562132]",,1279806
"[32.737615, -97.38407289999999]",,1280064
"[42.2528649, -73.790959]",,1280352
"[29.7355047, -94.97742740000001]",,1281183
"[61.5997222, -149.1127777]",,1281900
"[32.502529, -94.8002333]",,1282896
"[37.7781702, -81.1881557]",,1285070
"[45.6318397, -122.6716063]",,1187520
"[42.587915, -72.5994104]",,1191587
"[27.7480089, -82.66454689999999]",,1200157
"[36.0633189, -115.0525302]",,1201790
"[33.5989126, -117.2800372]",,1204098
"[35.5316576, -81.0295793]",,1204322
"[42.12922409999999, -80.085059]",,1210970
"[40.6856456, -76.195499]",,1216621
"[33.9596334, -118.3286614]",,1218531
"[29.2046542, -81.0009199]",,1218969
"[35.692015, -84.8607801]",,1220294
"[37.7237531, -78.839187]",,1220626
"[42.5296532, -114.301121]",,1225000
"[41.3117471, -75.83741739999999]",,1227206
"[39.28661350000001, -76.647047]",,1227229
"[37.3456227, -121.8847222]",,1227268
"[35.1168131, -80.72368039999999]",,1227592
"[36.105232, -80.2042436]",,1231313
"[29.9441298, -82.1098275]",,1233213
"[33.8901036, -84.14297189999999]",,1236903
"[32.2987573, -90.1848103]",,1237183
"[42.6757698, -73.7860276]",,1239270
"[29.6132942, -82.8176203]",,1241096
"[32.8961755, -109.8275815]",,1243537
"[38.80378049999999, -76.99310740000001]",,1247825
"[25.8641207, -80.30459669999999]",,1255618
"[35.3165257, -81.17618949999999]",,1267713
"[40.786903, -84.0801613]",,1268094
"[47.4875361, -94.8858492]",,1281567
"[42.2079017, -71.0040013]",,1282451
"[47.103988, -122.4345661]",,1195170
"[44.2239488, -74.4640575]",,1197145
"[34.0791053, -118.0127534]",,1199528
"[36.1678611, -115.0406679]",,1202911
"[42.060011, -87.6926257]",,1203170
"[29.6156734, -82.3659168]",,1203606
"[35.6204121, -80.9864655]",,1204607
"[40.2628184, -85.675809]",,1209498
"[36.0091763, -80.0199562]",,1210300
"[41.06992470000001, -80.6937177]",,1222275
"[41.2381, -85.8530469]",,1222873
"[32.7320972, -96.9907197]",,1223582
"[43.3261631, -88.2753144]",,1223737
"[38.3060189, -104.5422225]",,1223931
"[33.5989126, -117.2800372]",,1225003
"[33.5479366, -101.9176916]",,1225920
"[32.8007242, -79.9500477]",,1230107
"[41.1144992, -83.1779746]",,1230950
"[40.9414874, -73.9593041]",,1234292
"[34.0653347, -118.243891]",,1234535
"[33.9287591, -118.2468148]",,1234643
"[34.2308684, -111.3251355]",,1235260
"[32.081259, -81.0809848]",,1237030
"[36.2139148, -81.6795209]",,1237640
"[38.0293059, -78.47667810000002]",,1237926
"[41.2523634, -95.99798829999999]",,1239318
"[34.9248667, -81.02507840000001]",,1241610
"[35.3501426, -80.2000578]",,1243470
"[34.4968311, -79.11420199999999]",,1243889
"[42.23404559999999, -88.3336477]",,1244930
"[36.9208072, -76.2073525]",,1246469
"[33.7867684, -97.7258626]",,1246601
"[33.9196443, -118.2731269]",,1246885
"[25.9260794, -80.1819268]",,1247500
"[34.235822, -118.4849365]",,1248194
"[40.8257625, -96.6851982]",,1249576
"[27.5004431, -82.50775929999999]",,1251806
"[37.079179, -106.0086329]",,1253192
"[34.1427587, -118.1386005]",,1253279
"[41.1448223, -85.0545197]",,1264122
"[31.9973456, -102.0779146]",,1264408
"[39.341965, -84.406761]",,1266064
"[43.1438143, -89.35114949999999]",,1274015
"[40.6686336, -73.6119129]",,1279982
"[43.5896264, -116.6132313]",,1283027
"[48.01509799999999, -122.0637425]",,1283255
"[35.91282, -100.3820772]",,1284205
"[37.2722751, -85.8910819]",,1188200
"[38.5890819, -121.4084731]",,1198036
"[30.5960565, -88.19741479999999]",,1199371
"[25.7621935, -80.3129541]",,1202267
"[40.7830603, -73.9712488]",,1203762
"[47.1547274, -122.4554287]",,1204255
"[38.3981216, -85.754964]",,1205349
"[38.0293059, -78.47667810000002]",,1207898
"[38.9537555, -119.9104436]",,1208490
"[37.7786871, -122.4212424]",,1218566
"[33.7717008, -84.3726049]",,1218707
"[35.5942137, -105.2227978]",,1219282
"[33.4366655, -111.9403254]",,1221108
"[34.4890363, -118.6256552]",,1222511
"[40.3275488, -74.2673168]",,1225546
"[36.057938, -76.6077213]",,1225677
"[33.4918203, -80.8556476]",,1226247
"[39.93891989999999, -105.0674317]",,1232409
"[34.002058, -118.2818967]",,1234645
"[39.60677889999999, -75.83327179999999]",,1236875
"[38.7479435, -90.2113571]",,1240651
"[37.7383812, -88.540607]",,1242652
"[41.376464, -81.7677645]",,1246428
"[44.5149879, -88.3303798]",,1247113
"[35.612661, -77.3663538]",,1256971
"[38.7742151, -77.1887747]",,1259083
"[36.0726354, -79.7919754]",,1263496
"[42.3157363, -71.0527482]",,1263751
"[31.9973456, -102.0779146]",,1264407
"[33.7489954, -84.3879824]",,1266722
"[36.216795, -81.6745517]",,1267493
"[42.6547932, -82.9178838]",,1270848
"[38.0059645, -87.5494745]",,1273312
"[37.3343079, -79.52308769999999]",,1273615
"[40.2005472, -74.03141649999999]",,1283282
"[38.801953, -94.4527294]",,1284316
"[33.9756107, -118.2234229]",,1189606
"[39.2213396, -76.6123884]",,1195510
"[41.4459271, -74.42293409999999]",,1214771
"[37.7749295, -122.4194155]",,1218567
"[47.56852629999999, -122.6397033]",,1220752
"[29.9582611, -92.0359562]",,1223375
"[43.0203347, -78.880315]",,1235951
"[40.7127753, -74.0059728]",,1236364
"[34.0083231, -118.3491169]",,1237365
"[44.9737443, -93.08174729999999]",,1241214
"[46.0645809, -118.3430208]",,1241964
"[40.8924932, -74.0123851]",,1243121
"[40.6007956, -73.9065883]",,1244495
"[25.9868744, -80.2153998]",,1246641
"[35.224533, -90.78677979999999]",,1247991
"[32.79632220000001, -116.9675814]",,1256535
"[35.6266957, -95.9515399]",,1263263
"[34.806166, -106.7333599]",,1265979
